ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
NABAM,NABAM,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,10.1858333333,58.2405555556,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
NAPGO,NAPGO,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,11.2444444444,43.7291666667,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
DURKO,DURKO,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,1.4400000000,46.1966666667,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
NIGIB,NIGIB,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,3.0080555556,44.7975000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
OKNAT,OKNAT,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,3.0111111111,45.2583333333,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
UDGIN,UDGIN,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,1.0211111111,45.6600000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
ANKAN,ANKAN,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,2.0077777778,44.2080555556,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
OKTOB,OKTOB,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,11.7916666667,44.7300000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
ORLID,ORLID,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,11.3033333333,60.0000000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
RAGGS,RAGGS,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,0.3250000000,44.1600000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
SOLUL,SOLUL,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,5.0858333333,45.1338888889,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
SUHIL,SUHIL,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,12.0000000000,55.0000000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
TIMAD,TIMAD,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,11.9166666667,46.5833333333,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
TULAP,TULAP,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,1.3094444444,43.5808333333,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
UDNEK,UDNEK,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,2.5563888889,46.1313888889,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
UNPAR,UNPAR,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,-0.8225000000,45.4586111111,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
UNRED,UNRED,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,9.2286111111,58.0763888889,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
VEDET,VEDET,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,12.0261111111,51.4027777778,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
ZIZAN,ZIZAN,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,11.8600000000,45.6500000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
ATULO,ATULO,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,10.7113888889,45.3219444444,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
NEVAT,NEVAT,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,10.6261111111,44.4008333333,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
USURI,USURI,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,10.5758333333,43.8691666667,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
