ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
AMPOP,AMPOP,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,49.5299111111,-6.1507916667,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMTAP,AMTAP,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,58.3737111111,-9.5000000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMTOD,AMTOD,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,50.5376916667,-1.4290166667,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMVEL,AMVEL,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,53.1841555556,-0.0319888889,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMWAB,AMWAB,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.7690333333,-4.0268583333,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ANJAK,ANJAK,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,52.8972694444,-2.9926222222,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ANMAZ,ANMAZ,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,54.5560027778,0.1362833333,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ANNET,ANNET,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,49.6514194444,-4.0013888889,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
APPLE,APPLE,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,54.5000000000,-2.5139527778,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
APSOV,APSOV,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,55.8230111111,-10.0000000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
