ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
LATEP,LATEP,SIGNIFICANT_POINT,MAURITIUS FIR,-6.1716666667,75.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MODOT,MODOT,SIGNIFICANT_POINT,MAURITIUS FIR,-15.0000000000,55.5938888889,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MOMMA,MOMMA,SIGNIFICANT_POINT,MAURITIUS FIR,-6.0000000000,72.3500000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP100,MP100,SIGNIFICANT_POINT,MAURITIUS FIR,-20.3536083333,57.5247111111,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP141,MP141,SIGNIFICANT_POINT,MAURITIUS FIR,-20.3554527778,57.3796222222,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP142,MP142,SIGNIFICANT_POINT,MAURITIUS FIR,-20.2762000000,57.3939555556,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP143,MP143,SIGNIFICANT_POINT,MAURITIUS FIR,-20.2066333333,57.5416805556,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP144,MP144,SIGNIFICANT_POINT,MAURITIUS FIR,-20.0458777778,57.6280472222,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP146,MP146,SIGNIFICANT_POINT,MAURITIUS FIR,-19.9607861111,57.7025555556,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP148,MP148,SIGNIFICANT_POINT,MAURITIUS FIR,-19.3924194444,58.1995472222,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
