ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
PINIX,PINIX,SIGNIFICANT_POINT,LATVIA / EVRR FIR,58.3333333333,20.6666666667,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
PIVAX,PIVAX,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.0000000000,19.9166666667,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
RASEL,RASEL,SIGNIFICANT_POINT,LATVIA / EVRR FIR,58.0280555556,20.4147222222,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
RIGSO,RIGSO,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.4350000000,24.1383333333,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
RINEV,RINEV,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.9061111111,22.5197222222,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
ROLAV,ROLAV,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.2988888889,24.0316666667,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
RONUS,RONUS,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.0902777778,20.4955555556,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
RUCAV,RUCAV,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.0738888889,21.0936111111,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
RUDNI,RUDNI,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.4055555556,22.4111111111,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
RUTEK,RUTEK,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.9061111111,21.1494444444,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
RUVAT,RUVAT,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.4319444444,23.7616666667,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
SAKTA,SAKTA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.5755555556,25.2672222222,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
SOKVA,SOKVA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.9000000000,24.2994444444,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
SOPUN,SOPUN,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.8441666667,20.9830555556,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
SORES,SORES,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.6019444444,24.8247222222,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
TENSI,TENSI,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.0630555556,22.3055555556,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
TIRIN,TIRIN,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.0672222222,20.7477777778,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
TODNA,TODNA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,58.0033333333,21.5525000000,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
