ident,name,point_type,region,lat,lon,source,provider,effective_date,source_url,validation_status,source_page
LIPAN,LIPAN,SIGNIFICANT_POINT,ASECNA,14.8951194444,5.4705638889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LIPET,LIPET,SIGNIFICANT_POINT,ASECNA,13.9330555556,-0.0138888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LIPIM,LIPIM,SIGNIFICANT_POINT,ASECNA,12.4100000000,-3.1005555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LIPIV,LIPIV,SIGNIFICANT_POINT,ASECNA,14.4622222222,14.9552777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LIPUR,LIPUR,SIGNIFICANT_POINT,ASECNA,16.6558055556,-3.1769722222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LIRID,LIRID,SIGNIFICANT_POINT,ASECNA,3.7367500000,8.5226666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LIRUR,LIRUR,SIGNIFICANT_POINT,ASECNA,14.7116527778,-3.9846166667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LISAX,LISAX,SIGNIFICANT_POINT,ASECNA,-1.8549638889,13.5249694444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LISED,LISED,SIGNIFICANT_POINT,ASECNA,14.3789777778,-4.2285138889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LISEK,LISEK,SIGNIFICANT_POINT,ASECNA,5.3853694444,10.5717194444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LISIT,LISIT,SIGNIFICANT_POINT,ASECNA,-3.0000000000,15.3700000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LITAK,LITAK,SIGNIFICANT_POINT,ASECNA,11.0000000000,3.4836111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LITAM,LITAM,SIGNIFICANT_POINT,ASECNA,11.2767222222,-4.1753333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LITAT,LITAT,SIGNIFICANT_POINT,ASECNA,-0.8138888889,12.8944444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LITAV,LITAV,SIGNIFICANT_POINT,ASECNA,9.3225583333,13.1595055556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LITED,LITED,SIGNIFICANT_POINT,ASECNA,5.6423888889,-4.0859166667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LITIL,LITIL,SIGNIFICANT_POINT,ASECNA,15.3111111111,-6.6980555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LITIP,LITIP,SIGNIFICANT_POINT,ASECNA,18.6635611111,-11.2321666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LITOB,LITOB,SIGNIFICANT_POINT,ASECNA,10.7488333333,-4.3210833333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,9
LOLOS,LOLOS,SIGNIFICANT_POINT,ASECNA,21.8583333333,-16.6705555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LOPIN,LOPIN,SIGNIFICANT_POINT,ASECNA,-23.8291666667,50.0000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LOSGO,LOSGO,SIGNIFICANT_POINT,ASECNA,10.8082777778,15.1662722222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LOSNA,LOSNA,SIGNIFICANT_POINT,ASECNA,18.1582500000,-16.1607500000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LOVNA,LOVNA,SIGNIFICANT_POINT,ASECNA,2.7929388889,-4.2914194444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LOVSO,LOVSO,SIGNIFICANT_POINT,ASECNA,9.4478111111,-5.7347305556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LUBLO,LUBLO,SIGNIFICANT_POINT,ASECNA,7.1060527778,-5.3940527778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LUBRI,LUBRI,SIGNIFICANT_POINT,ASECNA,0.6695277778,9.0531111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LUGEX,LUGEX,SIGNIFICANT_POINT,ASECNA,8.4317638889,-3.4207527778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LUGMA,LUGMA,SIGNIFICANT_POINT,ASECNA,4.5764833333,-6.5644972222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LUGRA,LUGRA,SIGNIFICANT_POINT,ASECNA,1.7470055556,11.5825166667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LUKNA,LUKNA,SIGNIFICANT_POINT,ASECNA,17.7347222222,-1.8883333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LUMPA,LUMPA,SIGNIFICANT_POINT,ASECNA,-1.5416444444,13.2298083333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LUMPO,LUMPO,SIGNIFICANT_POINT,ASECNA,15.6800000000,-20.0000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LUNDA,LUNDA,SIGNIFICANT_POINT,ASECNA,11.7658888889,-15.8235555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LURTI,LURTI,SIGNIFICANT_POINT,ASECNA,4.8433333333,15.7269444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LURTO,LURTO,SIGNIFICANT_POINT,ASECNA,11.6878138889,-15.6350277778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LUSKA,LUSKA,SIGNIFICANT_POINT,ASECNA,-0.5508333333,16.6619444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
LUSTI,LUSTI,SIGNIFICANT_POINT,ASECNA,12.3180555556,-16.4833333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MAEVA,MAEVA,SIGNIFICANT_POINT,ASECNA,-16.3958333333,53.3586111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MAROF,MAROF,SIGNIFICANT_POINT,ASECNA,-12.3094444444,46.1333333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MAURI,MAURI,SIGNIFICANT_POINT,ASECNA,21.3333333333,-16.8738888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MEGOR,MEGOR,SIGNIFICANT_POINT,ASECNA,-0.7588888889,9.9094444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MEGOS,MEGOS,SIGNIFICANT_POINT,ASECNA,-11.7512277778,43.0777444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MEGOT,MEGOT,SIGNIFICANT_POINT,ASECNA,5.8116666667,-7.4416666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MEKAL,MEKAL,SIGNIFICANT_POINT,ASECNA,9.3994444444,15.3002777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MEKIV,MEKIV,SIGNIFICANT_POINT,ASECNA,12.2927777778,-17.3530555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MEKOP,MEKOP,SIGNIFICANT_POINT,ASECNA,6.0759416667,1.0542055556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MELAL,MELAL,SIGNIFICANT_POINT,ASECNA,17.8571388889,-15.5906666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MELED,MELED,SIGNIFICANT_POINT,ASECNA,18.4829416667,-11.6022611111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MELEL,MELEL,SIGNIFICANT_POINT,ASECNA,-3.6244444444,12.4791666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MELIB,MELIB,SIGNIFICANT_POINT,ASECNA,-1.5102305556,13.2806250000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MEMAR,MEMAR,SIGNIFICANT_POINT,ASECNA,9.4336944444,-5.7735277778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MEMER,MEMER,SIGNIFICANT_POINT,ASECNA,4.9013333333,-6.5166111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MENAX,MENAX,SIGNIFICANT_POINT,ASECNA,7.2575000000,14.4569444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MENES,MENES,SIGNIFICANT_POINT,ASECNA,18.3062500000,-15.8884166667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MENIS,MENIS,SIGNIFICANT_POINT,ASECNA,16.6413888889,-7.1233444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MEPIX,MEPIX,SIGNIFICANT_POINT,ASECNA,15.3402361111,-17.0791361111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MEPON,MEPON,SIGNIFICANT_POINT,ASECNA,4.3933333333,1.9733333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MERAR,MERAR,SIGNIFICANT_POINT,ASECNA,18.3791388889,-15.7354166667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MEREK,MEREK,SIGNIFICANT_POINT,ASECNA,13.5649500000,6.9208055556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MERIG,MERIG,SIGNIFICANT_POINT,ASECNA,0.7633888889,9.1273055556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MERIP,MERIP,SIGNIFICANT_POINT,ASECNA,12.6947222222,-6.5752777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MERON,MERON,SIGNIFICANT_POINT,ASECNA,4.9166666667,24.0450000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MERUD,MERUD,SIGNIFICANT_POINT,ASECNA,10.7766666667,-30.7550000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MESER,MESER,SIGNIFICANT_POINT,ASECNA,14.7486111111,-11.9386111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MESIN,MESIN,SIGNIFICANT_POINT,ASECNA,-3.6524194444,11.6019000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MESUL,MESUL,SIGNIFICANT_POINT,ASECNA,14.8136111111,-11.8291666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
METEG,METEG,SIGNIFICANT_POINT,ASECNA,-0.8609805556,8.5855555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
METEV,METEV,SIGNIFICANT_POINT,ASECNA,9.3660944444,12.9242944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
METOB,METOB,SIGNIFICANT_POINT,ASECNA,12.6466611111,-16.0928111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
METOX,METOX,SIGNIFICANT_POINT,ASECNA,6.4739027778,2.5396416667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MIDRI,MIDRI,SIGNIFICANT_POINT,ASECNA,-13.4338888889,52.0000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MIGED,MIGED,SIGNIFICANT_POINT,ASECNA,-0.4033333333,-17.5116666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MIGNI,MIGNI,SIGNIFICANT_POINT,ASECNA,17.8227777778,5.6905555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MIKMA,MIKMA,SIGNIFICANT_POINT,ASECNA,-0.1588888889,14.6594444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MILDA,MILDA,SIGNIFICANT_POINT,ASECNA,9.3517777778,-7.6700527778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MILRA,MILRA,SIGNIFICANT_POINT,ASECNA,11.9943916667,14.8879833333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MILTU,MILTU,SIGNIFICANT_POINT,ASECNA,-1.6312527778,10.9239222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MIMBA,MIMBA,SIGNIFICANT_POINT,ASECNA,13.0832222222,8.3925000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MINBA,MINBA,SIGNIFICANT_POINT,ASECNA,19.7533333333,-13.9719444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MINVO,MINVO,SIGNIFICANT_POINT,ASECNA,12.0566666667,-6.6625000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MIPDO,MIPDO,SIGNIFICANT_POINT,ASECNA,6.9226861111,22.0999972222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MIPNA,MIPNA,SIGNIFICANT_POINT,ASECNA,15.4105555556,-9.1475000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MIRBO,MIRBO,SIGNIFICANT_POINT,ASECNA,6.3760277778,1.0000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MIROV,MIROV,SIGNIFICANT_POINT,ASECNA,-10.0000000000,52.6000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MISRU,MISRU,SIGNIFICANT_POINT,ASECNA,8.0000000000,20.6561111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MISTI,MISTI,SIGNIFICANT_POINT,ASECNA,0.7281750000,11.8854194444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MIYEC,MIYEC,SIGNIFICANT_POINT,ASECNA,23.7000000000,-12.9833333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOBKA,MOBKA,SIGNIFICANT_POINT,ASECNA,4.3183333333,19.6333333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOBNA,MOBNA,SIGNIFICANT_POINT,ASECNA,4.0975000000,2.7111111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOBTI,MOBTI,SIGNIFICANT_POINT,ASECNA,16.7024916667,-7.5161583333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MODGA,MODGA,SIGNIFICANT_POINT,ASECNA,12.0841666667,-15.7308888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOGNI,MOGNI,SIGNIFICANT_POINT,ASECNA,8.5583333333,-26.8450000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOGSA,MOGSA,SIGNIFICANT_POINT,ASECNA,14.6883333333,-20.2113888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOGSI,MOGSI,SIGNIFICANT_POINT,ASECNA,1.1994222222,8.7047805556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOKAL,MOKAL,SIGNIFICANT_POINT,ASECNA,4.0769166667,9.5796944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOKAR,MOKAR,SIGNIFICANT_POINT,ASECNA,5.5242222222,-4.2481944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOKAT,MOKAT,SIGNIFICANT_POINT,ASECNA,20.9333333333,1.1666666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOKER,MOKER,SIGNIFICANT_POINT,ASECNA,12.4461694444,-1.3275583333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOKIK,MOKIK,SIGNIFICANT_POINT,ASECNA,11.2100555556,-4.1240555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOKIM,MOKIM,SIGNIFICANT_POINT,ASECNA,7.8948027778,-4.9120500000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOKOB,MOKOB,SIGNIFICANT_POINT,ASECNA,1.9416666667,6.7111111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,10
MOKOD,MOKOD,SIGNIFICANT_POINT,ASECNA,16.4133055556,-13.4293888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MOLAN,MOLAN,SIGNIFICANT_POINT,ASECNA,7.1160833333,-7.7512500000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MOLAR,MOLAR,SIGNIFICANT_POINT,ASECNA,7.6447222222,-3.1230555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MOLIT,MOLIT,SIGNIFICANT_POINT,ASECNA,13.7516666667,8.3300000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MOMIG,MOMIG,SIGNIFICANT_POINT,ASECNA,10.6033333333,13.4925000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MOMOT,MOMOT,SIGNIFICANT_POINT,ASECNA,3.6392944444,11.3945722222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MONAN,MONAN,SIGNIFICANT_POINT,ASECNA,9.5550000000,23.6666666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MONEK,MONEK,SIGNIFICANT_POINT,ASECNA,-4.1313055556,15.4123055556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MONIT,MONIT,SIGNIFICANT_POINT,ASECNA,1.7469777778,9.6354222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MONOS,MONOS,SIGNIFICANT_POINT,ASECNA,6.2658333333,1.7833333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MONUK,MONUK,SIGNIFICANT_POINT,ASECNA,17.2683333333,-13.3533333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MOPAL,MOPAL,SIGNIFICANT_POINT,ASECNA,11.2963888889,-8.4197222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MOPAV,MOPAV,SIGNIFICANT_POINT,ASECNA,13.9022222222,9.1494611111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MOPEB,MOPEB,SIGNIFICANT_POINT,ASECNA,6.8071055556,-5.5640388889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MORAR,MORAR,SIGNIFICANT_POINT,ASECNA,9.9298500000,1.2526722222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
MOROS,MOROS,SIGNIFICANT_POINT,ASECNA,2.8066666667,15.7152777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,11
